DATE,WORKOUT_NAME,DURATION_MIN,EXERCISE_NAME,SET_ORDER,WEIGHT_LBS,REPS,NOTES,RPE,VOLUME,RECORDED_RPE,REPS_ONLY
2026-05-09 07:23:00,FULL BODY,104,Plank Hold,2,30.0,6.0,,,180.0,False,6.0
2026-05-09 07:23:00,FULL BODY,104,Plank Hold,3,30.0,6.0,,,180.0,False,6.0
2026-05-09 07:23:00,FULL BODY,104,Plank Hold,4,30.0,4.0,,10.0,120.0,True,4.0
2026-05-11 07:58:00,PUSH DAY,113,Bench Press (Barbell),1,160.0,5.0,Short on time,7.0,800.0,True,5.0
2026-05-11 07:58:00,PUSH DAY,113,Bench Press (Barbell),2,160.0,7.0,,8.0,1120.0,True,7.0
2026-05-11 07:58:00,PUSH DAY,113,Bench Press (Barbell),3,160.0,5.0,,,800.0,False,5.0
2026-05-11 07:58:00,PUSH DAY,113,Bench Press (Barbell),4,160.0,4.0,,9.0,640.0,True,4.0
2026-05-11 07:58:00,PUSH DAY,113,Overhead Press (Barbell),1,85.0,8.0,Felt strong today,7.0,680.0,True,8.0
2026-05-11 07:58:00,PUSH DAY,113,Overhead Press (Barbell),2,85.0,8.0,,8.0,680.0,True,8.0
2026-05-11 07:58:00,PUSH DAY,113,Overhead Press (Barbell),3,85.0,7.0,,,595.0,False,7.0
2026-05-11 07:58:00,PUSH DAY,113,Overhead Press (Barbell),4,85.0,6.0,,8.0,510.0,True,6.0
2026-05-11 07:58:00,PUSH DAY,113,Incline Press (Dumbbell),1,60.0,9.0,Felt strong today,7.0,540.0,True,9.0
2026-05-11 07:58:00,PUSH DAY,113,Incline Press (Dumbbell),2,60.0,8.0,,7.0,480.0,True,8.0
2026-05-11 07:58:00,PUSH DAY,113,Incline Press (Dumbbell),3,60.0,6.0,,,360.0,False,6.0
2026-05-11 07:58:00,PUSH DAY,113,Incline Press (Dumbbell),4,60.0,6.0,,,360.0,False,6.0
2026-05-11 07:58:00,PUSH DAY,113,Lateral Raise (Dumbbell),1,20.0,8.0,New PR!,8.0,160.0,True,8.0
2026-05-11 07:58:00,PUSH DAY,113,Lateral Raise (Dumbbell),2,20.0,6.0,,8.0,120.0,True,6.0
2026-05-11 07:58:00,PUSH DAY,113,Lateral Raise (Dumbbell),3,20.0,4.0,,9.0,80.0,True,4.0
2026-05-11 07:58:00,PUSH DAY,113,Lateral Raise (Dumbbell),4,20.0,6.0,,9.0,120.0,True,6.0
2026-05-11 07:58:00,PUSH DAY,113,Triceps Pushdown (Cable),1,60.0,7.0,Felt strong today,9.0,420.0,True,7.0
2026-05-11 07:58:00,PUSH DAY,113,Triceps Pushdown (Cable),2,60.0,8.0,,8.0,480.0,True,8.0
2026-05-11 07:58:00,PUSH DAY,113,Triceps Pushdown (Cable),3,60.0,5.0,,,300.0,False,5.0
2026-05-11 07:58:00,PUSH DAY,113,Triceps Pushdown (Cable),4,60.0,4.0,,9.0,240.0,True,4.0
2026-05-12 07:21:00,LEGS DAY,102,Squat (Barbell),1,175.0,6.0,,9.0,1050.0,True,6.0
2026-05-12 07:21:00,LEGS DAY,102,Squat (Barbell),2,175.0,7.0,,7.0,1225.0,True,7.0
2026-05-12 07:21:00,LEGS DAY,102,Squat (Barbell),3,175.0,5.0,,8.0,875.0,True,5.0
2026-05-12 07:21:00,LEGS DAY,102,Squat (Barbell),4,175.0,4.0,,9.0,700.0,True,4.0
2026-05-12 07:21:00,LEGS DAY,102,Romanian Deadlift (Barbell),1,165.0,9.0,,8.0,1485.0,True,9.0
2026-05-12 07:21:00,LEGS DAY,102,Romanian Deadlift (Barbell),2,165.0,6.0,,,990.0,False,6.0
2026-05-12 07:21:00,LEGS DAY,102,Romanian Deadlift (Barbell),3,165.0,6.0,,9.0,990.0,True,6.0
2026-05-12 07:21:00,LEGS DAY,102,Romanian Deadlift (Barbell),4,165.0,7.0,,10.0,1155.0,True,7.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Press (Machine),1,290.0,11.0,,,3190.0,False,11.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Press (Machine),2,290.0,4.0,,9.0,1160.0,True,4.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Press (Machine),3,290.0,9.0,,,2610.0,False,9.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Curl (Machine),1,100.0,9.0,,,900.0,False,9.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Curl (Machine),2,100.0,9.0,,8.0,900.0,True,9.0
2026-05-12 07:21:00,LEGS DAY,102,Leg Curl (Machine),3,100.0,8.0,,8.0,800.0,True,8.0
2026-05-12 07:21:00,LEGS DAY,102,Calf Raise (Machine),1,140.0,9.0,,9.0,1260.0,True,9.0
2026-05-12 07:21:00,LEGS DAY,102,Calf Raise (Machine),2,140.0,8.0,,7.0,1120.0,True,8.0
2026-05-12 07:21:00,LEGS DAY,102,Calf Raise (Machine),3,140.0,7.0,,9.0,980.0,True,7.0
2026-05-12 07:21:00,LEGS DAY,102,Calf Raise (Machine),4,140.0,4.0,,9.0,560.0,True,4.0
2026-05-14 09:55:00,PULL DAY,96,Deadlift (Barbell),1,210.0,7.0,,,1470.0,False,7.0
2026-05-14 09:55:00,PULL DAY,96,Deadlift (Barbell),2,210.0,5.0,,8.0,1050.0,True,5.0
2026-05-14 09:55:00,PULL DAY,96,Deadlift (Barbell),3,210.0,7.0,,8.0,1470.0,True,7.0
2026-05-14 09:55:00,PULL DAY,96,Lat Pulldown (Machine),1,130.0,8.0,,9.0,1040.0,True,8.0
2026-05-14 09:55:00,PULL DAY,96,Lat Pulldown (Machine),2,130.0,6.0,,9.0,780.0,True,6.0
2026-05-14 09:55:00,PULL DAY,96,Lat Pulldown (Machine),3,130.0,7.0,,,910.0,False,7.0
2026-05-14 09:55:00,PULL DAY,96,Seated Row (Cable),1,110.0,7.0,,,770.0,False,7.0
2026-05-14 09:55:00,PULL DAY,96,Seated Row (Cable),2,110.0,6.0,,8.0,660.0,True,6.0
2026-05-14 09:55:00,PULL DAY,96,Seated Row (Cable),3,110.0,6.0,,,660.0,False,6.0
2026-05-14 09:55:00,PULL DAY,96,Bicep Curl (Dumbbell),1,35.0,8.0,,8.0,280.0,True,8.0
2026-05-14 09:55:00,PULL DAY,96,Bicep Curl (Dumbbell),2,35.0,6.0,,7.0,210.0,True,6.0
2026-05-14 09:55:00,PULL DAY,96,Bicep Curl (Dumbbell),3,35.0,7.0,,,245.0,False,7.0
2026-05-14 09:55:00,PULL DAY,96,Bicep Curl (Dumbbell),4,35.0,6.0,,9.0,210.0,True,6.0
2026-05-14 09:55:00,PULL DAY,96,Face Pull (Cable),1,45.0,7.0,,7.0,315.0,True,7.0
2026-05-14 09:55:00,PULL DAY,96,Face Pull (Cable),2,45.0,8.0,,,360.0,False,8.0
2026-05-14 09:55:00,PULL DAY,96,Face Pull (Cable),3,45.0,7.0,,9.0,315.0,True,7.0
2026-05-16 08:14:00,FULL BODY,73,Squat (Barbell),1,170.0,7.0,,7.0,1190.0,True,7.0
2026-05-16 08:14:00,FULL BODY,73,Squat (Barbell),2,170.0,9.0,,7.0,1530.0,True,9.0
2026-05-16 08:14:00,FULL BODY,73,Squat (Barbell),3,170.0,8.0,,8.0,1360.0,True,8.0
2026-05-16 08:14:00,FULL BODY,73,Bench Press (Barbell),1,140.0,5.0,,,700.0,False,5.0
2026-05-16 08:14:00,FULL BODY,73,Bench Press (Barbell),2,140.0,9.0,,8.0,1260.0,True,9.0
2026-05-16 08:14:00,FULL BODY,73,Bench Press (Barbell),3,140.0,6.0,,10.0,840.0,True,6.0
2026-05-16 08:14:00,FULL BODY,73,Bench Press (Barbell),4,140.0,4.0,,9.0,560.0,True,4.0
2026-05-16 08:14:00,FULL BODY,73,Seated Row (Cable),1,110.0,4.0,,8.0,440.0,True,4.0
2026-05-16 08:14:00,FULL BODY,73,Seated Row (Cable),2,110.0,5.0,,8.0,550.0,True,5.0
2026-05-16 08:14:00,FULL BODY,73,Seated Row (Cable),3,110.0,9.0,,9.0,990.0,True,9.0
2026-05-16 08:14:00,FULL BODY,73,Overhead Press (Dumbbell),1,35.0,7.0,,8.0,245.0,True,7.0
2026-05-16 08:14:00,FULL BODY,73,Overhead Press (Dumbbell),2,35.0,6.0,,,210.0,False,6.0
2026-05-16 08:14:00,FULL BODY,73,Overhead Press (Dumbbell),3,35.0,6.0,,10.0,210.0,True,6.0
2026-05-16 08:14:00,FULL BODY,73,Plank Hold,1,25.0,8.0,,,200.0,False,8.0
2026-05-16 08:14:00,FULL BODY,73,Plank Hold,2,25.0,8.0,,8.0,200.0,True,8.0
2026-05-16 08:14:00,FULL BODY,73,Plank Hold,3,25.0,7.0,,8.0,175.0,True,7.0
2026-05-16 08:14:00,FULL BODY,73,Plank Hold,4,25.0,8.0,,9.0,200.0,True,8.0
2026-05-18 07:56:00,PUSH DAY,122,Bench Press (Barbell),1,160.0,4.0,,8.0,640.0,True,4.0
2026-05-18 07:56:00,PUSH DAY,122,Bench Press (Barbell),2,160.0,5.0,,,800.0,False,5.0
2026-05-18 07:56:00,PUSH DAY,122,Bench Press (Barbell),3,160.0,7.0,,7.0,1120.0,True,7.0
2026-05-18 07:56:00,PUSH DAY,122,Overhead Press (Barbell),1,95.0,6.0,,8.0,570.0,True,6.0
2026-05-18 07:56:00,PUSH DAY,122,Overhead Press (Barbell),2,95.0,8.0,,8.0,760.0,True,8.0
2026-05-18 07:56:00,PUSH DAY,122,Overhead Press (Barbell),3,95.0,5.0,,8.0,475.0,True,5.0
2026-05-18 07:56:00,PUSH DAY,122,Incline Press (Dumbbell),1,60.0,10.0,,9.0,600.0,True,10.0
2026-05-18 07:56:00,PUSH DAY,122,Incline Press (Dumbbell),2,60.0,7.0,,,420.0,False,7.0
2026-05-18 07:56:00,PUSH DAY,122,Incline Press (Dumbbell),3,60.0,4.0,,8.0,240.0,True,4.0
2026-05-18 07:56:00,PUSH DAY,122,Lateral Raise (Dumbbell),1,30.0,8.0,,8.0,240.0,True,8.0
2026-05-18 07:56:00,PUSH DAY,122,Lateral Raise (Dumbbell),2,30.0,7.0,,,210.0,False,7.0
2026-05-18 07:56:00,PUSH DAY,122,Lateral Raise (Dumbbell),3,30.0,7.0,,8.0,210.0,True,7.0
2026-05-18 07:56:00,PUSH DAY,122,Lateral Raise (Dumbbell),4,30.0,4.0,,8.0,120.0,True,4.0
2026-05-18 07:56:00,PUSH DAY,122,Triceps Pushdown (Cable),1,55.0,7.0,,8.0,385.0,True,7.0
2026-05-18 07:56:00,PUSH DAY,122,Triceps Pushdown (Cable),2,55.0,7.0,,,385.0,False,7.0
2026-05-18 07:56:00,PUSH DAY,122,Triceps Pushdown (Cable),3,55.0,4.0,,9.0,220.0,True,4.0
2026-05-18 07:56:00,PUSH DAY,122,Triceps Pushdown (Cable),4,55.0,4.0,,9.0,220.0,True,4.0
2026-05-19 09:53:00,LEGS DAY,56,Squat (Barbell),1,155.0,8.0,,8.0,1240.0,True,8.0
2026-05-19 09:53:00,LEGS DAY,56,Squat (Barbell),2,155.0,7.0,,,1085.0,False,7.0
2026-05-19 09:53:00,LEGS DAY,56,Squat (Barbell),3,155.0,9.0,,,1395.0,False,9.0
2026-05-19 09:53:00,LEGS DAY,56,Romanian Deadlift (Barbell),1,130.0,8.0,,9.0,1040.0,True,8.0
2026-05-19 09:53:00,LEGS DAY,56,Romanian Deadlift (Barbell),2,130.0,5.0,,,650.0,False,5.0
2026-05-19 09:53:00,LEGS DAY,56,Romanian Deadlift (Barbell),3,130.0,10.0,,8.0,1300.0,True,10.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Press (Machine),1,250.0,9.0,,8.0,2250.0,True,9.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Press (Machine),2,250.0,6.0,,9.0,1500.0,True,6.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Press (Machine),3,250.0,7.0,,,1750.0,False,7.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Curl (Machine),1,80.0,10.0,,,800.0,False,10.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Curl (Machine),2,80.0,7.0,,8.0,560.0,True,7.0
2026-05-19 09:53:00,LEGS DAY,56,Leg Curl (Machine),3,80.0,10.0,,,800.0,False,10.0
2026-05-19 09:53:00,LEGS DAY,56,Calf Raise (Machine),1,120.0,7.0,,8.0,840.0,True,7.0
2026-05-19 09:53:00,LEGS DAY,56,Calf Raise (Machine),2,120.0,7.0,,6.0,840.0,True,7.0
2026-05-19 09:53:00,LEGS DAY,56,Calf Raise (Machine),3,120.0,8.0,,10.0,960.0,True,8.0
2026-05-19 09:53:00,LEGS DAY,56,Calf Raise (Machine),4,120.0,8.0,,10.0,960.0,True,8.0
2026-05-21 08:45:00,PULL DAY,94,Deadlift (Barbell),1,215.0,6.0,Short on time,8.0,1290.0,True,6.0
2026-05-21 08:45:00,PULL DAY,94,Deadlift (Barbell),2,215.0,9.0,,,1935.0,False,9.0
2026-05-21 08:45:00,PULL DAY,94,Deadlift (Barbell),3,215.0,5.0,,8.0,1075.0,True,5.0
2026-05-21 08:45:00,PULL DAY,94,Deadlift (Barbell),4,215.0,5.0,,,1075.0,False,5.0
2026-05-21 08:45:00,PULL DAY,94,Lat Pulldown (Machine),1,130.0,9.0,"Slept badly, lighter loads",8.0,1170.0,True,9.0
2026-05-21 08:45:00,PULL DAY,94,Lat Pulldown (Machine),2,130.0,5.0,,9.0,650.0,True,5.0
2026-05-21 08:45:00,PULL DAY,94,Lat Pulldown (Machine),3,130.0,5.0,,8.0,650.0,True,5.0
2026-05-21 08:45:00,PULL DAY,94,Seated Row (Cable),1,115.0,7.0,Great pump,9.0,805.0,True,7.0
2026-05-21 08:45:00,PULL DAY,94,Seated Row (Cable),2,115.0,4.0,,8.0,460.0,True,4.0
2026-05-21 08:45:00,PULL DAY,94,Seated Row (Cable),3,115.0,8.0,,10.0,920.0,True,8.0
2026-05-21 08:45:00,PULL DAY,94,Seated Row (Cable),4,115.0,5.0,,,575.0,False,5.0
2026-05-21 08:45:00,PULL DAY,94,Bicep Curl (Dumbbell),1,35.0,10.0,Felt strong today,8.0,350.0,True,10.0
2026-05-21 08:45:00,PULL DAY,94,Bicep Curl (Dumbbell),2,35.0,8.0,,10.0,280.0,True,8.0
2026-05-21 08:45:00,PULL DAY,94,Bicep Curl (Dumbbell),3,35.0,7.0,,9.0,245.0,True,7.0
2026-05-21 08:45:00,PULL DAY,94,Face Pull (Cable),1,45.0,6.0,New PR!,,270.0,False,6.0
2026-05-21 08:45:00,PULL DAY,94,Face Pull (Cable),2,45.0,5.0,,6.0,225.0,True,5.0
2026-05-21 08:45:00,PULL DAY,94,Face Pull (Cable),3,45.0,9.0,,9.0,405.0,True,9.0
2026-05-21 08:45:00,PULL DAY,94,Face Pull (Cable),4,45.0,5.0,,,225.0,False,5.0
2026-05-23 08:54:00,FULL BODY,84,Squat (Barbell),1,170.0,7.0,,6.0,1190.0,True,7.0
2026-05-23 08:54:00,FULL BODY,84,Squat (Barbell),2,170.0,10.0,,7.0,1700.0,True,10.0
2026-05-23 08:54:00,FULL BODY,84,Squat (Barbell),3,170.0,6.0,,10.0,1020.0,True,6.0
2026-05-23 08:54:00,FULL BODY,84,Bench Press (Barbell),1,140.0,7.0,,7.0,980.0,True,7.0
2026-05-23 08:54:00,FULL BODY,84,Bench Press (Barbell),2,140.0,6.0,,9.0,840.0,True,6.0
2026-05-23 08:54:00,FULL BODY,84,Bench Press (Barbell),3,140.0,5.0,,9.0,700.0,True,5.0
2026-05-23 08:54:00,FULL BODY,84,Seated Row (Cable),1,115.0,7.0,,8.0,805.0,True,7.0
2026-05-23 08:54:00,FULL BODY,84,Seated Row (Cable),2,115.0,10.0,,10.0,1150.0,True,10.0
2026-05-23 08:54:00,FULL BODY,84,Seated Row (Cable),3,115.0,8.0,,9.0,920.0,True,8.0
2026-05-23 08:54:00,FULL BODY,84,Overhead Press (Dumbbell),1,40.0,8.0,,8.0,320.0,True,8.0
2026-05-23 08:54:00,FULL BODY,84,Overhead Press (Dumbbell),2,40.0,6.0,,8.0,240.0,True,6.0
2026-05-23 08:54:00,FULL BODY,84,Overhead Press (Dumbbell),3,40.0,5.0,,10.0,200.0,True,5.0
2026-05-23 08:54:00,FULL BODY,84,Overhead Press (Dumbbell),4,40.0,8.0,,9.0,320.0,True,8.0
2026-05-23 08:54:00,FULL BODY,84,Plank Hold,1,30.0,4.0,,8.0,120.0,True,4.0
2026-05-23 08:54:00,FULL BODY,84,Plank Hold,2,30.0,7.0,,,210.0,False,7.0
2026-05-23 08:54:00,FULL BODY,84,Plank Hold,3,30.0,7.0,,7.0,210.0,True,7.0
2026-05-23 08:54:00,FULL BODY,84,Plank Hold,4,30.0,6.0,,9.0,180.0,True,6.0
2026-05-25 08:21:00,PUSH DAY,96,Bench Press (Barbell),1,165.0,7.0,,7.0,1155.0,True,7.0
2026-05-25 08:21:00,PUSH DAY,96,Bench Press (Barbell),2,165.0,7.0,,,1155.0,False,7.0
2026-05-25 08:21:00,PUSH DAY,96,Bench Press (Barbell),3,165.0,7.0,,,1155.0,False,7.0
2026-05-25 08:21:00,PUSH DAY,96,Bench Press (Barbell),4,165.0,4.0,,,660.0,False,4.0
2026-05-25 08:21:00,PUSH DAY,96,Overhead Press (Barbell),1,85.0,8.0,,8.0,680.0,True,8.0
2026-05-25 08:21:00,PUSH DAY,96,Overhead Press (Barbell),2,85.0,5.0,,6.0,425.0,True,5.0
2026-05-25 08:21:00,PUSH DAY,96,Overhead Press (Barbell),3,85.0,6.0,,7.0,510.0,True,6.0
2026-05-25 08:21:00,PUSH DAY,96,Incline Press (Dumbbell),1,65.0,7.0,,8.0,455.0,True,7.0
2026-05-25 08:21:00,PUSH DAY,96,Incline Press (Dumbbell),2,65.0,7.0,,8.0,455.0,True,7.0
2026-05-25 08:21:00,PUSH DAY,96,Incline Press (Dumbbell),3,65.0,7.0,,10.0,455.0,True,7.0
2026-05-25 08:21:00,PUSH DAY,96,Lateral Raise (Dumbbell),1,25.0,6.0,,7.0,150.0,True,6.0
2026-05-25 08:21:00,PUSH DAY,96,Lateral Raise (Dumbbell),2,25.0,8.0,,9.0,200.0,True,8.0
2026-05-25 08:21:00,PUSH DAY,96,Lateral Raise (Dumbbell),3,25.0,6.0,,7.0,150.0,True,6.0
2026-05-25 08:21:00,PUSH DAY,96,Lateral Raise (Dumbbell),4,25.0,6.0,,10.0,150.0,True,6.0
2026-05-25 08:21:00,PUSH DAY,96,Triceps Pushdown (Cable),1,55.0,7.0,,,385.0,False,7.0
2026-05-25 08:21:00,PUSH DAY,96,Triceps Pushdown (Cable),2,55.0,7.0,,,385.0,False,7.0
2026-05-25 08:21:00,PUSH DAY,96,Triceps Pushdown (Cable),3,55.0,5.0,,8.0,275.0,True,5.0
2026-05-25 08:21:00,PUSH DAY,96,Triceps Pushdown (Cable),4,55.0,6.0,,,330.0,False,6.0
2026-05-28 09:21:00,PULL DAY,115,Deadlift (Barbell),1,225.0,7.0,,7.0,1575.0,True,7.0
2026-05-28 09:21:00,PULL DAY,115,Deadlift (Barbell),2,225.0,6.0,,9.0,1350.0,True,6.0
2026-05-28 09:21:00,PULL DAY,115,Deadlift (Barbell),3,225.0,6.0,,9.0,1350.0,True,6.0
2026-05-28 09:21:00,PULL DAY,115,Deadlift (Barbell),4,225.0,7.0,,8.0,1575.0,True,7.0
2026-05-28 09:21:00,PULL DAY,115,Lat Pulldown (Machine),1,130.0,10.0,,9.0,1300.0,True,10.0
2026-05-28 09:21:00,PULL DAY,115,Lat Pulldown (Machine),2,130.0,6.0,,,780.0,False,6.0
2026-05-28 09:21:00,PULL DAY,115,Lat Pulldown (Machine),3,130.0,5.0,,8.0,650.0,True,5.0
2026-05-28 09:21:00,PULL DAY,115,Seated Row (Cable),1,125.0,7.0,,6.0,875.0,True,7.0
2026-05-28 09:21:00,PULL DAY,115,Seated Row (Cable),2,125.0,9.0,,,1125.0,False,9.0
2026-05-28 09:21:00,PULL DAY,115,Seated Row (Cable),3,125.0,5.0,,9.0,625.0,True,5.0
2026-05-28 09:21:00,PULL DAY,115,Bicep Curl (Dumbbell),1,35.0,8.0,,7.0,280.0,True,8.0
2026-05-28 09:21:00,PULL DAY,115,Bicep Curl (Dumbbell),2,35.0,8.0,,9.0,280.0,True,8.0
2026-05-28 09:21:00,PULL DAY,115,Bicep Curl (Dumbbell),3,35.0,5.0,,9.0,175.0,True,5.0
2026-05-28 09:21:00,PULL DAY,115,Bicep Curl (Dumbbell),4,35.0,5.0,,8.0,175.0,True,5.0
2026-05-28 09:21:00,PULL DAY,115,Face Pull (Cable),1,45.0,6.0,,8.0,270.0,True,6.0
2026-05-28 09:21:00,PULL DAY,115,Face Pull (Cable),2,45.0,9.0,,9.0,405.0,True,9.0
2026-05-28 09:21:00,PULL DAY,115,Face Pull (Cable),3,45.0,8.0,,,360.0,False,8.0
2026-06-01 09:41:00,PUSH DAY,92,Bench Press (Barbell),1,165.0,7.0,,9.0,1155.0,True,7.0
2026-06-01 09:41:00,PUSH DAY,92,Bench Press (Barbell),2,165.0,9.0,,8.0,1485.0,True,9.0
2026-06-01 09:41:00,PUSH DAY,92,Bench Press (Barbell),3,165.0,7.0,,8.0,1155.0,True,7.0
2026-06-01 09:41:00,PUSH DAY,92,Overhead Press (Barbell),1,95.0,10.0,,8.0,950.0,True,10.0
2026-06-01 09:41:00,PUSH DAY,92,Overhead Press (Barbell),2,95.0,9.0,,,855.0,False,9.0
2026-06-01 09:41:00,PUSH DAY,92,Overhead Press (Barbell),3,95.0,7.0,,10.0,665.0,True,7.0
2026-06-01 09:41:00,PUSH DAY,92,Overhead Press (Barbell),4,95.0,6.0,,8.0,570.0,True,6.0
2026-06-01 09:41:00,PUSH DAY,92,Incline Press (Dumbbell),1,60.0,9.0,,7.0,540.0,True,9.0
2026-06-01 09:41:00,PUSH DAY,92,Incline Press (Dumbbell),2,60.0,7.0,,7.0,420.0,True,7.0
2026-06-01 09:41:00,PUSH DAY,92,Incline Press (Dumbbell),3,60.0,8.0,,8.0,480.0,True,8.0
2026-06-01 09:41:00,PUSH DAY,92,Incline Press (Dumbbell),4,60.0,4.0,,8.0,240.0,True,4.0
2026-06-01 09:41:00,PUSH DAY,92,Lateral Raise (Dumbbell),1,20.0,8.0,,,160.0,False,8.0
2026-06-01 09:41:00,PUSH DAY,92,Lateral Raise (Dumbbell),2,20.0,9.0,,,180.0,False,9.0
2026-06-01 09:41:00,PUSH DAY,92,Lateral Raise (Dumbbell),3,20.0,5.0,,,100.0,False,5.0
2026-06-01 09:41:00,PUSH DAY,92,Triceps Pushdown (Cable),1,50.0,7.0,,,350.0,False,7.0
2026-06-01 09:41:00,PUSH DAY,92,Triceps Pushdown (Cable),2,50.0,7.0,,8.0,350.0,True,7.0
2026-06-01 09:41:00,PUSH DAY,92,Triceps Pushdown (Cable),3,50.0,7.0,,,350.0,False,7.0
2026-06-01 09:41:00,PUSH DAY,92,Triceps Pushdown (Cable),4,50.0,7.0,,9.0,350.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Squat (Barbell),1,180.0,9.0,,7.0,1620.0,True,9.0
2026-06-02 07:04:00,LEGS DAY,95,Squat (Barbell),2,180.0,9.0,,9.0,1620.0,True,9.0
2026-06-02 07:04:00,LEGS DAY,95,Squat (Barbell),3,180.0,4.0,,8.0,720.0,True,4.0
2026-06-02 07:04:00,LEGS DAY,95,Romanian Deadlift (Barbell),1,160.0,7.0,,7.0,1120.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Romanian Deadlift (Barbell),2,160.0,11.0,,8.0,1760.0,True,11.0
2026-06-02 07:04:00,LEGS DAY,95,Romanian Deadlift (Barbell),3,160.0,5.0,,8.0,800.0,True,5.0
2026-06-02 07:04:00,LEGS DAY,95,Romanian Deadlift (Barbell),4,160.0,6.0,,10.0,960.0,True,6.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Press (Machine),1,295.0,9.0,,7.0,2655.0,True,9.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Press (Machine),2,295.0,7.0,,8.0,2065.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Press (Machine),3,295.0,7.0,,7.0,2065.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Press (Machine),4,295.0,4.0,,9.0,1180.0,True,4.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Curl (Machine),1,95.0,7.0,,10.0,665.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Curl (Machine),2,95.0,5.0,,,475.0,False,5.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Curl (Machine),3,95.0,8.0,,9.0,760.0,True,8.0
2026-06-02 07:04:00,LEGS DAY,95,Leg Curl (Machine),4,95.0,7.0,,,665.0,False,7.0
2026-06-02 07:04:00,LEGS DAY,95,Calf Raise (Machine),1,140.0,8.0,,9.0,1120.0,True,8.0
2026-06-02 07:04:00,LEGS DAY,95,Calf Raise (Machine),2,140.0,7.0,,8.0,980.0,True,7.0
2026-06-02 07:04:00,LEGS DAY,95,Calf Raise (Machine),3,140.0,8.0,,9.0,1120.0,True,8.0
2026-06-02 07:04:00,LEGS DAY,95,Calf Raise (Machine),4,140.0,5.0,,,700.0,False,5.0
2026-06-04 08:35:00,PULL DAY,71,Deadlift (Barbell),1,225.0,8.0,,8.0,1800.0,True,8.0
2026-06-04 08:35:00,PULL DAY,71,Deadlift (Barbell),2,225.0,7.0,,8.0,1575.0,True,7.0
2026-06-04 08:35:00,PULL DAY,71,Deadlift (Barbell),3,225.0,7.0,,,1575.0,False,7.0
2026-06-04 08:35:00,PULL DAY,71,Deadlift (Barbell),4,225.0,4.0,,,900.0,False,4.0
2026-06-04 08:35:00,PULL DAY,71,Lat Pulldown (Machine),1,135.0,6.0,,,810.0,False,6.0
2026-06-04 08:35:00,PULL DAY,71,Lat Pulldown (Machine),2,135.0,9.0,,9.0,1215.0,True,9.0
2026-06-04 08:35:00,PULL DAY,71,Lat Pulldown (Machine),3,135.0,7.0,,8.0,945.0,True,7.0
2026-06-04 08:35:00,PULL DAY,71,Seated Row (Cable),1,120.0,6.0,,9.0,720.0,True,6.0
2026-06-04 08:35:00,PULL DAY,71,Seated Row (Cable),2,120.0,7.0,,8.0,840.0,True,7.0
2026-06-04 08:35:00,PULL DAY,71,Seated Row (Cable),3,120.0,6.0,,7.0,720.0,True,6.0
2026-06-04 08:35:00,PULL DAY,71,Bicep Curl (Dumbbell),1,30.0,7.0,,,210.0,False,7.0
2026-06-04 08:35:00,PULL DAY,71,Bicep Curl (Dumbbell),2,30.0,7.0,,8.0,210.0,True,7.0
2026-06-04 08:35:00,PULL DAY,71,Bicep Curl (Dumbbell),3,30.0,8.0,,7.0,240.0,True,8.0
2026-06-04 08:35:00,PULL DAY,71,Bicep Curl (Dumbbell),4,30.0,7.0,,,210.0,False,7.0
2026-06-04 08:35:00,PULL DAY,71,Face Pull (Cable),1,40.0,10.0,,,400.0,False,10.0
2026-06-04 08:35:00,PULL DAY,71,Face Pull (Cable),2,40.0,8.0,,8.0,320.0,True,8.0
2026-06-04 08:35:00,PULL DAY,71,Face Pull (Cable),3,40.0,8.0,,7.0,320.0,True,8.0
2026-06-04 08:35:00,PULL DAY,71,Face Pull (Cable),4,40.0,4.0,,8.0,160.0,True,4.0
2026-06-06 07:22:00,FULL BODY,103,Squat (Barbell),1,165.0,8.0,,9.0,1320.0,True,8.0
2026-06-06 07:22:00,FULL BODY,103,Squat (Barbell),2,165.0,5.0,,7.0,825.0,True,5.0
2026-06-06 07:22:00,FULL BODY,103,Squat (Barbell),3,165.0,9.0,,,1485.0,False,9.0
